osm_id,code,fclass,name,lon,lat
358760654,2082,school,Aetna School,-120.75382,38.33075
358760914,2082,school,Amador County High School,-120.80966,38.39852
358770779,2082,school,Milligan School,-120.70077,38.34797
358771538,2082,school,New York Ranch School,-120.72549,38.40352
358772671,2082,school,Pigeon Creek School,-120.75104,38.53185
358775094,2082,school,Shenandoah School,-120.80438,38.52213
358827163,2082,school,Pioneer Elementary School,-120.57104,38.43241
358827191,2082,school,Argonaut High School,-120.7916,38.35686
358827201,2082,school,Independence High School,-120.80855,38.37722
358827202,2082,school,Jackson Elementary School,-120.77271,38.35047
358827203,2082,school,Jackson Junior High School,-120.82855,38.35297
358827212,2082,school,Pine Grove Elementary School,-120.65382,38.41324
358827223,2082,school,Seventh Day Adventist School,-120.80244,38.37991
358827225,2082,school,Sutter Creek Elementary School,-120.81077,38.39908
358827229,2082,school,Sutter Creek Primary School,-120.80132,38.39519
990538208,2303,cafe,Back Roads Coffee House,-120.80311,38.39402
990538213,2402,motel,Days Inn Sutter Creek,-120.80745,38.39766
990550916,2402,motel,BEST WESTERN Amador Inn,-120.7722,38.34677
990550922,2501,supermarket,Cost Less,-120.76921,38.34288
990550927,2402,motel,The Jackson Lodge,-120.78055,38.35662
2423790954,2402,motel,Big Cedar Lodge,-120.51905,38.48401
2423790955,2402,motel,Black Station Inn,-120.49785,38.50344
3245704839,2501,supermarket,Grocery Outlet,-120.77573,38.34706
4748478158,2402,motel,Linda Vista Motel,-120.78988,38.36607
5921074442,2303,cafe,Rosebud's Cafe,-120.7736,38.34859
6899127485,2303,cafe,Pearl’s,-120.51279,38.49163
358827129,2082,school,Amador City School,-120.82494,38.42102
358827172,2082,school,Plymouth Elementary School,-120.85188,38.47963
358827175,2082,school,Plymouth Primary School,-120.83938,38.48213
1818064730,2402,motel,Shenandoah Inn,-120.85662,38.46611
3245704838,2501,supermarket,Pokerville  Market,-120.85067,38.47197
358773068,2082,school,Preston School of Industry,-120.93466,38.35964
358827132,2082,school,California Department of Forestry Fire Academy,-120.94525,38.36539
358827154,2082,school,Ione High School (Historical),-120.93444,38.3487
1923884554,2501,supermarket,One Stop,-120.93604,38.35266
3964177105,2012,community_centre,Evelynn Bishop Hall,-120.9326,38.34443
3964182698,2012,community_centre,VFW Hall,-120.93041,38.35167
358779044,2082,school,Willow Springs School,-120.91355,38.45297
358827170,2005,post_office,Pioneer Post Office,-120.57604,38.43019
358827205,2005,post_office,Jackson Post Office,-120.77605,38.35325
358827214,2005,post_office,Pine Grove Post Office,-120.65437,38.41241
358827228,2005,post_office,Sutter Creek Post Office,-120.80271,38.39547
358827232,2005,post_office,Volcano Post Office,-120.63053,38.44227
368167605,2009,courthouse,Amador County Courthouse,-120.7913,38.35397
368169467,2007,library,Amador County Library,-120.77647,38.35404
368172073,2008,town_hall,Sutter Creek City Hall,-120.80256,38.3922
368172078,2008,town_hall,River Pines Town Hall,-120.74132,38.54463
368172081,2008,town_hall,Pine Grove Town Hall,-120.65882,38.41324
2210086672,2005,post_office,,-120.76017,38.50569
5921074466,2001,police,Jackson Police Department,-120.77299,38.34767
5921074480,2008,town_hall,Jackson City Hall,-120.77301,38.34751
358827128,2005,post_office,Amador City Post Office,-120.82451,38.41942
358827174,2005,post_office,Plymouth Post Office,-120.84676,38.48161
368172106,2008,town_hall,Plymouth City Hall,-120.84716,38.48117
358827156,2005,post_office,Ione Post Office,-120.93383,38.35241
368172103,2008,town_hall,Ione City Hall,-120.93327,38.35297
1923885343,2001,police,Ione Police Dept.,-120.93319,38.35301
1923886071,2002,fire_station,Ione Firestation,-120.93361,38.35175
1923887976,2002,fire_station,North Ione Fire Station,-120.93736,38.35668
3964177101,2007,library,Ione Library,-120.933,38.35299
