Unnamed: 0,county_code,name,address,lat,lon
1,11,Arbuckle Public Utility Dist Office,104 5th St  Arbuckle 95912,39.0194,-122.0582
2,11,Eskaton Frank Jaconetti  Manor,232 E Carson St  Colusa 95932,39.2051,-122.00009
3,11,Maxwell Legion Hall,250 Oak Street  Maxwell 95955,39.27649,-122.19527
4,11,Our Lady of Lourdes Parish Hall,335 Oak St  Colusa 95932,39.21154,-122.00697
5,11,Colusa County Registrar of Voters,546 Jay St  Colusa 95932,39.21354,-122.00906
6,11,St. Bernadette's Hall,745 Ware Ave  Colusa 95932,39.2041,-122.0153
7,11,Colusa City Fire Station,750 Market St  Colusa 95932,39.21516,-122.01167
8,11,Williams Community Center,860 C St  Williams 95987,39.15635,-122.15272
9,11,Alexander Center Apartments,901 Gail Ave  Arbuckle 95912,39.01969,-122.06839
10,11,Senior Center/Scouts Cabin,901 Parkhill St  Colusa 95932,39.2115,-122.01515
